date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
9/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,12.53,0.1711
9/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1124.38,15.3603
9/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,336.8,4.6011
9/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,36.49,0.4985
10/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,12.49,0.1726
10/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1133,15.6578
10/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,32.63,0.451
10/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3023.75,41.7875
10/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,19,0.2626
10/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,44,0.6081
10/15/2006,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,21,0.2902
10/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,14.34,0.1982
10/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,658.88,9.1056
10/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,2133.33,29.4822
10/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,20,0.2764
10/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,120,1.6584
10/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,35.8,0.4947
10/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3280,45.3289
10/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,13.67,0.1889
10/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1282,17.717
10/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,30.94,0.4276
10/15/2006,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,30,0.4146
10/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,11.77,0.1626
10/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,621.11,8.5836
10/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,38.18,0.5276
10/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,2400,33.1675
11/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,12.68,0.1787
11/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,2774,39.098
11/15/2006,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,20,0.2819
11/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,27,0.3805
11/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1273.6,17.9507
11/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,955.55,13.4679
11/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,2108,29.7111
11/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,20,0.2819
11/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,135,1.9027
11/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,34.03,0.4797
11/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3032,42.7343
11/15/2006,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,31,0.4369
11/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,14,0.1973
11/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,1670,23.5377
11/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3200,45.1022
11/15/2006,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,28,0.3946
11/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,10.9,0.1536
11/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1000,14.0944
11/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,736.11,10.3751
11/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,2675,37.7026
12/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,12.73,0.1831
12/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1123.12,16.1485
12/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,27.81,0.3999
12/15/2006,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,2758.75,39.6657
12/15/2006,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,44,0.6326
12/15/2006,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,20,0.2876
12/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,13.34,0.1918
12/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1245,17.9008
12/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1122.22,16.1354
12/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,1877.5,26.995
12/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,24,0.3451
12/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,140,2.0129
12/15/2006,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3078,44.2559
12/15/2006,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,28,0.4026
12/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,15.25,0.2193
12/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,796.1,11.4465
12/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,1400,20.1294
12/15/2006,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3467,49.849
12/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,11.27,0.1621
12/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,555.55,7.9878
12/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,1400,20.1294
12/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,40.76,0.586
12/15/2006,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,2600,37.3832
1/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,11.66,0.1676
1/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1061.9,15.2573
1/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,33.17,0.4766
1/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3000,43.1034
1/15/2007,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,18,0.2586
1/15/2007,Eastern,Kitui,Kitui,-1.366667,38.016667,pulses and nuts,Beans (dry),KG,actual,Retail,KES,37,0.5316
1/15/2007,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,16,0.2299
1/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,27,0.3879
1/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,15,0.2155
1/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,1677.27,24.0987
1/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,20,0.2874
1/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,130,1.8678
1/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,33.38,0.4796
1/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3107,44.6408
1/15/2007,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,20,0.2874
1/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,15.47,0.2222
1/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1400,20.1149
1/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,850.42,12.2187
1/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,1400,20.1149
1/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,38.2,0.5489
1/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3300,47.4138
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,947.5,13.6135
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,675,9.6983
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,1340,19.2529
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,43.47,0.6246
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,2730,39.2241
2/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,12.24,0.1776
2/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1062.5,15.4097
2/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,33.36,0.4838
2/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3052.5,44.2712
2/15/2007,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,17,0.2466
2/15/2007,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,16,0.2321
2/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,14.69,0.2131
2/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1544.44,22.3994
2/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,1670,24.2204
2/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,20,0.2901
2/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,135,1.9579
2/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,31.35,0.4547
2/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,2810,40.7542
2/15/2007,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,23,0.3336
2/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,15.45,0.2241
2/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1400,20.3046
2/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,2510,36.4032
2/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,actual,Wholesale,KES,34.48,0.5001
2/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3170,45.9753
2/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,485.38,7.0396
2/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,1189.47,17.2513
2/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,2784,40.3771
3/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,11.43,0.1647
3/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1035.42,14.9195
3/15/2007,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,8,0.1153
3/15/2007,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,14,0.2017
3/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,13.27,0.1912
3/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1193.8,17.2017
3/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1636.11,23.5751
3/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,1724,24.8415
3/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,20,0.2882
3/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,135,1.9452
3/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,33.96,0.4894
3/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3056,44.0346
3/15/2007,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,22,0.317
3/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,15.03,0.2166
3/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1384.35,19.9474
3/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,830.91,11.9727
3/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,2021.74,29.1317
3/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,10.8,0.1556
3/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1027.5,14.8055
3/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,1208.33,17.4111
3/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,42.18,0.6077
3/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,2729,39.3228
4/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,11.69,0.1705
4/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1047.37,15.2804
4/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,33.89,0.4944
4/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3050,44.4974
4/15/2007,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,8,0.1167
4/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Bread,400 G,actual,Retail,KES,27,0.3939
4/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,12.71,0.1854
4/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1552.08,22.6437
4/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,20,0.2918
4/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,oil and fats,Oil (vegetable),L,actual,Retail,KES,130,1.8966
4/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,32.29,0.4711
4/15/2007,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,26,0.3793
4/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,13.3,0.1941
4/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1225.56,17.88
4/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,901.95,13.1589
4/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,1583.33,23.0997
4/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3600,52.5215
4/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,12.76,0.1862
4/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,46.57,0.6794
5/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,11.64,0.1729
5/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1078.57,16.0263
5/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans,KG,actual,Wholesale,KES,34.37,0.5107
5/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3195.24,47.4775
5/15/2007,Eastern,Kitui,Kitui,-1.366667,38.016667,cereals and tubers,Maize (white),KG,actual,Retail,KES,8,0.1189
5/15/2007,Eastern,Marsabit,Marsabit,2.333333,37.983333,cereals and tubers,Maize (white),KG,actual,Retail,KES,15,0.2229
5/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize,KG,actual,Wholesale,KES,13.53,0.201
5/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1242.86,18.4674
5/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,1119.04,16.6277
5/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,cereals and tubers,Sorghum,90 KG,actual,Wholesale,KES,1619.05,24.0572
5/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,milk and dairy,"Milk (cow, pasteurized)",500 ML,actual,Retail,KES,20,0.2972
5/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans,KG,actual,Wholesale,KES,33.22,0.4936
5/15/2007,Nairobi,Nairobi,Nairobi,-1.283333,36.816667,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,3071,45.6315
5/15/2007,North Eastern,Mandera,Mandera,3.936804,41.858383,cereals and tubers,Maize (white),KG,actual,Retail,KES,33,0.4903
5/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,actual,Wholesale,KES,14.24,0.2116
5/15/2007,Nyanza,Kisumu,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,actual,Wholesale,KES,929.16,13.8062
5/15/2007,Rift Valley,Turkana,Lodwar (Turkana),3.116667,35.6,cereals and tubers,Maize (white),KG,actual,Retail,KES,29,0.4309
5/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize,KG,actual,Wholesale,KES,12.54,0.1863
5/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1171.43,17.4061
5/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans,KG,actual,Wholesale,KES,45.85,0.6813
5/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,pulses and nuts,Beans (dry),90 KG,actual,Wholesale,KES,2772,41.1887
6/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize,KG,actual,Wholesale,KES,13.16,0.1985
6/15/2007,Coast,Mombasa,Mombasa,-4.05,39.666667,cereals and tubers,Maize (white),90 KG,actual,Wholesale,KES,1200,18.0995
